event_id,user_id,track_id,artist_id,timestamp_utc,genre,session_context,play_source,track_duration_sec,completion_rate,saved,skipped,playlist_add,repeated_within_7d,explicit_intent,low_intent_context
5770,4961,277,1861,2025-03-19 09:39:08+00:00,alt-pop,party,radio,202,0.6278,0,0,0,0,0,0
5771,12313,1154,1844,2025-03-25 16:01:21+00:00,ambient,shared_account,recommendation,301,0.8887,0,0,0,0,0,1
5772,17396,7995,238,2025-05-04 22:46:18+00:00,electronic,shared_account,playlist,192,0.6824,0,0,0,0,0,1
5773,6096,4461,1332,2025-05-06 17:58:16+00:00,indie,intentional,autoplay,216,0.5542,0,0,0,0,1,0
5774,7514,963,1463,2025-03-16 11:39:32+00:00,classical,sleep,library,164,0.6057,0,0,0,0,1,1
5775,10629,2523,1470,2025-03-07 00:10:33+00:00,indie,intentional,autoplay,121,0.8684,0,0,0,0,1,0
5776,15962,4422,1904,2025-03-10 23:53:19+00:00,indie,intentional,library,154,0.5492,0,0,0,0,1,0
5777,2946,7672,1587,2025-03-16 02:02:43+00:00,alt-pop,workout,radio,242,0.505,0,0,1,0,0,0
5778,9338,6248,1983,2025-03-20 20:36:59+00:00,alt-pop,sleep,playlist,140,0.8014,0,1,0,0,0,1
5779,4848,7622,825,2025-04-16 22:11:05+00:00,dance,party,search,291,0.8929,0,0,0,0,1,0
5780,14253,4639,861,2025-03-01 02:25:36+00:00,jazz,intentional,playlist,312,0.9438,0,0,0,0,1,0
5781,4839,2159,875,2025-03-26 12:07:10+00:00,alt-pop,autoplay,library,180,0.7227,0,0,1,0,1,1
5782,7127,7329,42,2025-02-20 01:45:13+00:00,indie,autoplay,recommendation,176,0.7352,0,0,0,0,0,1
5783,6928,4241,14,2025-05-22 17:41:37+00:00,dance,focus,library,156,0.911,0,1,1,0,1,1
5784,1413,4360,810,2025-06-12 18:11:28+00:00,classical,shared_account,recommendation,206,0.9743,0,1,0,0,0,1
5785,13363,741,1484,2025-02-19 11:45:10+00:00,alt-pop,intentional,playlist,309,0.4744,0,1,0,0,1,0
5786,5082,3623,1580,2025-02-28 07:17:16+00:00,indie,party,library,201,0.6169,1,1,0,0,1,0
5787,9817,2006,1142,2025-03-09 05:35:13+00:00,jazz,shared_account,playlist,281,0.9739,0,1,0,0,0,1
5788,13942,4928,451,2025-05-27 09:09:58+00:00,electronic,shared_account,library,187,0.7967,0,0,0,0,1,1
5789,15738,196,1833,2025-06-13 11:57:43+00:00,hip-hop,shared_account,autoplay,214,0.7971,0,0,0,0,0,1
5790,18360,7423,1486,2025-02-26 16:21:18+00:00,electronic,focus,search,223,0.8417,0,0,0,1,1,1
5791,2522,1086,1727,2025-02-09 01:53:07+00:00,ambient,shared_account,recommendation,310,0.8974,0,0,0,0,0,1
5792,12566,6259,1872,2025-04-29 03:58:32+00:00,jazz,workout,search,224,0.922,0,0,0,0,1,0
5793,6567,631,348,2025-03-11 00:18:48+00:00,ambient,intentional,library,247,0.9052,0,0,0,0,1,0
5794,15380,3889,949,2025-05-12 22:43:20+00:00,hip-hop,intentional,library,299,0.7119,0,1,0,0,1,0
5795,7775,1755,1781,2025-02-10 09:52:52+00:00,electronic,party,autoplay,318,0.9922,0,1,0,0,0,0
5796,283,93,1776,2025-06-03 15:58:20+00:00,hip-hop,sleep,playlist,307,0.7712,0,0,0,0,0,1
5797,17121,6577,980,2025-02-04 17:22:56+00:00,jazz,sleep,recommendation,141,0.8987,0,0,0,0,0,1
5798,15202,1132,1941,2025-05-03 03:10:55+00:00,hip-hop,autoplay,playlist,143,0.7453,0,0,0,0,0,1
5799,6609,7065,848,2025-04-24 07:30:48+00:00,ambient,workout,search,211,0.7783,0,0,0,1,1,0
5800,16711,3923,1939,2025-03-01 00:36:19+00:00,electronic,focus,autoplay,193,0.9074,0,1,0,0,0,1
5801,8209,6698,249,2025-05-01 07:07:17+00:00,ambient,focus,radio,262,0.9425,1,0,0,0,0,1
5802,8254,5084,983,2025-01-26 09:30:51+00:00,classical,sleep,autoplay,210,0.948,0,0,0,0,0,1
5803,5999,4586,130,2025-06-23 21:57:44+00:00,classical,party,playlist,205,0.8057,0,0,0,0,0,0
5804,9878,928,1510,2025-04-29 11:50:35+00:00,ambient,sleep,autoplay,138,0.8246,0,0,0,0,0,1
5805,19890,100,140,2025-03-12 09:54:35+00:00,hip-hop,focus,library,193,0.8387,0,0,0,0,1,1
5806,1048,2086,1811,2025-01-16 23:48:03+00:00,indie,party,recommendation,239,0.825,0,0,0,0,0,0
5807,11867,361,930,2025-03-30 15:13:18+00:00,indie,workout,library,266,0.9097,1,0,0,0,1,0
5808,3493,2067,296,2025-03-02 02:30:49+00:00,jazz,shared_account,autoplay,155,0.9011,0,0,0,0,0,1
5809,2477,4123,1308,2025-04-10 08:40:30+00:00,alt-pop,intentional,library,247,0.7612,0,0,0,0,1,0
5810,1130,2159,1394,2025-05-22 06:19:46+00:00,classical,party,autoplay,240,0.4865,0,1,0,0,0,0
5811,5465,114,1997,2025-02-17 06:25:04+00:00,hip-hop,sleep,recommendation,179,0.9605,0,1,0,0,0,1
5812,14628,3393,743,2025-04-09 09:35:00+00:00,electronic,intentional,recommendation,306,0.9158,0,0,1,1,1,0
5813,14725,837,911,2025-05-06 21:02:29+00:00,ambient,workout,playlist,213,0.5593,0,0,0,0,0,0
5814,15998,6506,1921,2025-04-09 18:21:30+00:00,ambient,workout,playlist,175,0.8422,0,0,0,0,0,0
5815,2908,617,591,2025-06-23 05:27:57+00:00,hip-hop,sleep,autoplay,268,0.975,0,0,0,0,0,1
5816,2174,2120,112,2025-01-01 22:30:18+00:00,classical,shared_account,radio,159,0.8822,0,0,0,0,0,1
5817,19642,3988,1658,2025-01-30 14:27:46+00:00,electronic,intentional,radio,251,0.7834,1,1,0,0,1,0
5818,18432,2201,1702,2025-03-07 01:25:16+00:00,indie,intentional,library,263,0.4038,0,1,1,0,1,0
5819,14001,7037,493,2025-06-21 18:58:19+00:00,dance,focus,playlist,215,0.8711,0,0,0,0,0,1
5820,16791,1245,1409,2025-03-24 16:41:35+00:00,classical,focus,playlist,162,0.8924,0,0,0,0,0,1
5821,16088,7064,138,2025-02-19 06:41:44+00:00,hip-hop,workout,autoplay,174,0.8432,0,0,0,0,0,0
5822,11526,3077,1604,2025-06-17 01:03:04+00:00,alt-pop,shared_account,library,166,0.2747,0,0,0,0,1,1
5823,9514,6105,1075,2025-04-21 22:40:37+00:00,hip-hop,party,playlist,144,0.2052,0,1,0,0,0,0
5824,19566,557,641,2025-06-16 09:56:18+00:00,indie,intentional,recommendation,329,0.678,0,1,0,0,1,0
5825,13526,3646,1022,2025-03-26 23:27:00+00:00,jazz,focus,radio,296,0.8487,0,1,0,0,0,1
5826,17650,3559,1445,2025-05-15 12:01:20+00:00,ambient,intentional,recommendation,229,0.778,1,0,0,0,1,0
5827,4144,4276,1859,2025-03-17 08:44:31+00:00,dance,workout,library,292,0.5506,0,0,0,0,1,0
5828,4453,1646,176,2025-01-05 19:37:32+00:00,dance,intentional,playlist,258,0.8411,0,1,1,1,1,0
5829,12595,4773,207,2025-01-13 08:15:06+00:00,jazz,sleep,playlist,248,0.5157,0,0,0,1,0,1
5830,19081,1884,1852,2025-02-27 22:19:38+00:00,hip-hop,shared_account,playlist,270,0.8553,0,0,0,0,0,1
5831,12412,6268,1431,2025-03-04 10:22:53+00:00,hip-hop,workout,autoplay,239,0.5802,0,1,0,0,0,0
5832,8860,361,1542,2025-02-15 04:03:55+00:00,dance,intentional,library,237,0.6377,0,1,0,0,1,0
5833,497,7501,1355,2025-01-22 18:46:34+00:00,jazz,intentional,playlist,148,0.3131,0,0,0,0,1,0
5834,3098,62,1833,2025-02-08 12:21:44+00:00,jazz,workout,library,248,0.859,0,0,0,0,1,0
5835,4617,5063,300,2025-05-27 15:24:50+00:00,ambient,sleep,radio,213,0.9808,0,0,0,0,0,1
5836,4002,7847,367,2025-01-13 00:34:48+00:00,indie,intentional,autoplay,171,0.803,0,0,0,0,1,0
5837,14047,1647,886,2025-02-14 21:17:05+00:00,jazz,shared_account,search,221,0.8801,0,0,0,0,1,1
5838,13684,6901,1049,2025-02-24 10:56:11+00:00,alt-pop,sleep,playlist,295,0.9707,0,1,0,0,0,1
5839,7593,3539,1626,2025-06-04 07:09:53+00:00,classical,focus,playlist,216,0.722,0,1,0,0,0,1
5840,19752,2442,701,2025-06-08 14:42:19+00:00,electronic,intentional,autoplay,220,0.6229,1,0,0,0,1,0
5841,7873,442,1711,2025-02-06 09:06:07+00:00,hip-hop,focus,search,170,0.7971,0,0,0,0,1,1
5842,8906,3802,519,2025-06-17 05:56:53+00:00,dance,intentional,playlist,289,0.6135,0,0,0,0,1,0
5843,10525,7559,56,2025-03-06 08:06:49+00:00,jazz,intentional,autoplay,146,0.6076,0,0,0,0,1,0
5844,11463,7569,559,2025-05-24 08:57:48+00:00,electronic,sleep,radio,295,0.7344,0,1,0,0,0,1
5845,3823,5771,447,2025-01-01 02:48:00+00:00,classical,focus,autoplay,315,0.6202,0,0,0,0,0,1
5846,6005,2723,237,2025-06-23 11:45:56+00:00,alt-pop,autoplay,playlist,157,0.9729,0,1,0,0,0,1
5847,13762,6426,608,2025-05-24 04:01:18+00:00,classical,autoplay,recommendation,236,0.4284,0,1,0,0,0,1
5848,16910,7186,1380,2025-02-06 15:12:47+00:00,ambient,intentional,search,243,0.773,0,0,0,1,1,0
5849,8470,6984,399,2025-06-08 02:17:50+00:00,dance,intentional,search,301,0.4154,1,0,0,1,1,0
5850,2304,2866,810,2025-06-14 22:42:44+00:00,electronic,party,radio,188,0.7467,0,0,0,0,0,0
5851,17031,2956,1101,2025-03-31 00:49:39+00:00,classical,autoplay,playlist,261,0.909,0,0,0,0,0,1
5852,11645,1738,1308,2025-01-22 03:33:56+00:00,classical,shared_account,autoplay,140,0.5261,0,1,0,0,0,1
5853,8726,3500,1716,2025-04-16 16:41:39+00:00,electronic,intentional,library,292,0.5331,0,0,0,0,1,0
5854,11725,3748,1230,2025-02-27 02:38:17+00:00,jazz,intentional,library,279,0.8721,0,0,0,0,1,0
5855,16457,3532,193,2025-01-30 04:36:31+00:00,ambient,intentional,autoplay,165,0.3739,0,1,0,0,1,0
5856,23,2253,978,2025-01-28 09:52:36+00:00,dance,shared_account,library,146,0.837,0,0,0,0,1,1
5857,7203,2396,916,2025-03-08 22:45:04+00:00,hip-hop,sleep,autoplay,142,0.9945,1,0,0,0,0,1
5858,18812,339,391,2025-06-08 16:46:02+00:00,indie,sleep,autoplay,294,0.9347,0,0,0,0,0,1
5859,6016,7532,1258,2025-01-07 06:34:02+00:00,ambient,sleep,search,248,0.9381,0,0,0,0,1,1
5860,19487,778,1869,2025-04-16 03:08:03+00:00,alt-pop,intentional,autoplay,197,0.7387,1,0,0,0,1,0
5861,5629,3888,64,2025-06-19 05:37:53+00:00,classical,sleep,recommendation,235,0.6903,0,0,0,0,0,1
5862,9350,577,1622,2025-05-28 08:59:38+00:00,classical,intentional,autoplay,237,0.5023,0,0,0,0,1,0
5863,1400,5214,422,2025-06-03 19:52:04+00:00,jazz,workout,search,140,0.5328,0,1,0,0,1,0
5864,14513,1011,921,2025-05-24 23:49:03+00:00,dance,party,radio,212,0.3122,0,0,0,0,0,0
5865,4789,6479,1627,2025-06-04 15:52:02+00:00,electronic,workout,recommendation,248,0.74,0,1,0,0,0,0
5866,16975,6675,84,2025-04-23 10:04:41+00:00,hip-hop,intentional,radio,247,0.4916,0,1,0,0,1,0
5867,2596,4048,1078,2025-02-08 18:02:35+00:00,dance,shared_account,library,158,0.9256,0,0,0,0,1,1
5868,2335,4979,647,2025-03-23 05:24:48+00:00,hip-hop,workout,library,314,0.8889,0,0,0,1,1,0
5869,9386,3396,137,2025-04-03 20:39:36+00:00,classical,intentional,autoplay,142,0.3089,0,0,0,0,1,0
5870,1693,52,877,2025-01-03 03:46:11+00:00,classical,intentional,autoplay,301,0.8066,0,0,0,0,1,0
5871,6585,3480,376,2025-02-25 22:23:55+00:00,dance,workout,recommendation,326,0.7144,0,1,0,0,0,0
5872,13787,6434,489,2025-04-11 06:31:54+00:00,electronic,intentional,recommendation,277,0.7568,0,0,0,0,1,0
5873,10096,741,16,2025-02-06 07:52:58+00:00,ambient,intentional,playlist,236,0.7658,1,0,0,0,1,0
5874,11190,7311,797,2025-06-24 03:00:10+00:00,dance,intentional,radio,160,0.4107,0,0,0,1,1,0
5875,1815,6377,212,2025-02-14 08:25:32+00:00,indie,intentional,search,189,0.8596,1,0,0,0,1,0
5876,13588,6814,1697,2025-05-15 05:51:59+00:00,ambient,focus,search,235,0.8036,1,0,0,0,1,1
5877,1824,7550,1164,2025-06-03 14:12:05+00:00,classical,sleep,search,140,0.8515,0,1,0,0,1,1
5878,11440,6970,1684,2025-06-07 05:46:54+00:00,jazz,intentional,recommendation,268,0.8558,0,0,0,0,1,0
5879,15816,940,1018,2025-02-21 22:49:12+00:00,jazz,workout,library,312,0.9047,0,0,0,1,1,0
5880,14528,2060,403,2025-03-22 17:07:38+00:00,electronic,intentional,playlist,275,0.6033,0,0,1,0,1,0
5881,7059,4573,77,2025-05-14 21:10:37+00:00,dance,intentional,playlist,317,0.6482,0,0,0,0,1,0
5882,3099,4223,1197,2025-01-19 14:19:15+00:00,alt-pop,intentional,playlist,219,0.9613,0,0,0,0,1,0
5883,16613,2634,1048,2025-04-27 13:13:04+00:00,dance,party,radio,173,0.7349,0,1,0,0,0,0
5884,4313,445,360,2025-06-18 05:23:12+00:00,ambient,autoplay,search,123,0.7862,0,0,0,0,1,1
5885,9914,6738,1084,2025-01-18 01:24:43+00:00,ambient,focus,playlist,211,0.4768,0,1,0,0,0,1
5886,4741,7021,425,2025-02-19 02:26:29+00:00,electronic,intentional,playlist,144,0.9515,0,0,0,0,1,0
5887,596,4423,927,2025-02-04 12:06:54+00:00,indie,intentional,autoplay,255,0.9509,0,0,0,0,1,0
5888,8331,4863,492,2025-03-31 16:54:18+00:00,alt-pop,intentional,autoplay,288,0.6662,0,0,0,1,1,0
5889,11007,5863,1495,2025-06-08 21:45:31+00:00,classical,shared_account,recommendation,143,0.9755,0,0,0,0,0,1
5890,15192,4647,1304,2025-06-06 09:43:13+00:00,ambient,intentional,playlist,228,0.9464,0,0,0,1,1,0
5891,14516,6706,1068,2025-02-22 00:47:12+00:00,ambient,autoplay,library,232,0.9533,0,0,0,0,1,1
5892,16628,7463,1067,2025-02-05 17:35:26+00:00,alt-pop,sleep,playlist,185,0.9271,0,1,0,0,0,1
5893,16279,3051,1558,2025-02-06 01:36:22+00:00,dance,sleep,recommendation,165,0.73,0,1,0,0,0,1
5894,8026,518,655,2025-06-02 13:42:42+00:00,alt-pop,shared_account,library,269,0.8819,0,0,0,1,1,1
5895,6824,2745,1570,2025-03-22 00:59:36+00:00,classical,intentional,library,167,0.4006,0,0,0,0,1,0
5896,12041,7150,1927,2025-04-27 06:34:20+00:00,classical,party,recommendation,126,0.7287,0,0,0,0,0,0
5897,9593,5329,1775,2025-06-22 23:17:58+00:00,jazz,intentional,recommendation,246,0.4948,0,0,1,0,1,0
5898,5904,2553,233,2025-02-01 04:45:05+00:00,indie,shared_account,library,134,0.7812,0,0,0,0,1,1
5899,636,2528,1464,2025-04-07 20:13:26+00:00,dance,sleep,autoplay,185,0.6934,0,1,0,0,0,1
5900,9516,1448,1109,2025-06-04 19:10:45+00:00,indie,intentional,playlist,138,0.7695,0,0,0,1,1,0
5901,9387,5275,1903,2025-01-22 22:26:48+00:00,ambient,shared_account,playlist,235,0.8981,0,0,0,0,0,1
5902,18819,3383,143,2025-01-20 05:08:11+00:00,dance,intentional,playlist,165,0.5987,0,0,1,1,1,0
5903,16251,5103,1650,2025-02-03 19:49:54+00:00,indie,intentional,recommendation,175,0.9063,0,0,0,0,1,0
5904,5386,7566,670,2025-06-16 17:53:53+00:00,alt-pop,shared_account,library,203,0.5374,0,0,0,0,1,1
5905,2208,7985,1287,2025-01-02 15:45:31+00:00,classical,focus,autoplay,222,0.874,1,1,0,0,0,1
5906,15759,3111,1258,2025-05-17 06:59:02+00:00,electronic,autoplay,search,271,0.6857,0,0,0,0,1,1
5907,9745,3165,112,2025-03-25 01:02:32+00:00,jazz,workout,radio,315,0.5678,0,1,0,0,0,0
5908,844,6757,828,2025-03-21 13:28:25+00:00,ambient,sleep,autoplay,246,0.8159,0,0,0,1,0,1
5909,15077,5255,1395,2025-03-07 15:56:24+00:00,classical,intentional,autoplay,221,0.5557,0,0,0,0,1,0
5910,6905,5297,503,2025-04-04 15:23:40+00:00,jazz,intentional,recommendation,242,0.6863,0,0,0,0,1,0
5911,3423,4250,1566,2025-04-07 13:38:05+00:00,alt-pop,autoplay,autoplay,225,0.8216,0,0,0,0,0,1
5912,13176,7322,403,2025-04-21 02:37:36+00:00,hip-hop,intentional,autoplay,121,0.6944,0,0,0,0,1,0
5913,15705,2695,758,2025-02-02 09:13:14+00:00,classical,sleep,library,223,0.6854,1,0,0,0,1,1
5914,15521,2835,1474,2025-04-05 07:58:22+00:00,dance,intentional,recommendation,276,0.9361,1,0,0,0,1,0
5915,5486,5916,1916,2025-01-28 10:14:39+00:00,electronic,intentional,playlist,299,0.7147,0,1,0,0,1,0
5916,11844,7416,104,2025-01-20 09:25:48+00:00,indie,sleep,playlist,139,0.8836,0,0,0,0,0,1
5917,9317,5579,1295,2025-06-18 12:46:57+00:00,indie,shared_account,playlist,263,0.7778,0,1,0,0,0,1
5918,17385,1102,1556,2025-02-27 17:20:32+00:00,electronic,party,playlist,143,0.601,0,1,0,0,0,0
5919,3795,2372,1721,2025-04-14 18:16:49+00:00,dance,shared_account,radio,126,0.5475,0,0,0,0,0,1
5920,16416,3517,889,2025-05-04 11:34:56+00:00,classical,intentional,playlist,129,0.8386,0,0,0,0,1,0
5921,6927,7444,1979,2025-05-06 15:05:52+00:00,ambient,focus,library,144,0.9148,0,0,0,0,1,1
5922,12351,5451,887,2025-01-29 20:17:32+00:00,jazz,intentional,recommendation,137,0.6853,0,0,0,0,1,0
5923,10044,4153,977,2025-03-23 18:14:47+00:00,alt-pop,party,recommendation,241,0.71,0,1,0,0,0,0
5924,6963,6704,1782,2025-04-16 00:43:16+00:00,dance,intentional,playlist,313,0.8984,1,0,0,1,1,0
5925,4630,3946,1633,2025-03-11 05:34:33+00:00,indie,sleep,recommendation,279,0.8172,0,0,0,0,0,1
5926,7275,4290,1656,2025-03-14 16:14:02+00:00,classical,intentional,playlist,273,0.8659,0,0,1,0,1,0
5927,12149,5999,1605,2025-01-02 08:46:43+00:00,jazz,shared_account,playlist,144,0.9969,0,0,0,0,0,1
5928,12302,315,1303,2025-06-19 03:56:31+00:00,jazz,shared_account,recommendation,317,0.8805,0,1,0,0,0,1
5929,12466,6912,1403,2025-02-26 23:55:12+00:00,ambient,shared_account,autoplay,225,0.8542,0,0,0,0,0,1
5930,13132,5056,1401,2025-03-16 03:28:41+00:00,indie,intentional,autoplay,126,0.7021,1,1,0,0,1,0
5931,1023,4352,6,2025-06-24 23:02:07+00:00,alt-pop,autoplay,playlist,254,0.9592,0,1,0,0,0,1
5932,7892,4937,1097,2025-06-07 00:12:00+00:00,classical,intentional,playlist,267,0.7969,0,1,0,0,1,0
5933,6300,2689,1050,2025-01-30 03:39:07+00:00,indie,intentional,search,204,0.7632,0,0,0,1,1,0
5934,7951,6317,1541,2025-03-20 17:23:08+00:00,dance,intentional,recommendation,270,0.6301,0,1,0,0,1,0
5935,7646,6581,1501,2025-04-19 14:28:03+00:00,classical,intentional,library,265,0.8316,1,1,0,0,1,0
5936,3536,2955,319,2025-02-16 10:53:31+00:00,indie,sleep,playlist,241,0.7298,0,0,0,0,0,1
5937,19298,1748,737,2025-02-09 13:03:18+00:00,ambient,intentional,search,191,0.4997,0,0,0,1,1,0
5938,6,436,1807,2025-04-22 06:33:21+00:00,electronic,focus,autoplay,329,0.5785,0,0,0,0,0,1
5939,11912,2330,952,2025-06-17 07:57:06+00:00,jazz,workout,playlist,250,0.5794,0,1,0,0,0,0
5940,9230,6277,589,2025-02-24 00:12:12+00:00,ambient,shared_account,autoplay,217,0.8824,0,1,0,0,0,1
5941,14069,1264,1193,2025-01-16 19:09:50+00:00,jazz,workout,radio,280,0.7932,0,1,0,0,0,0
5942,16617,6552,663,2025-06-19 14:40:25+00:00,hip-hop,sleep,search,170,0.9539,0,0,0,0,1,1
5943,12978,4767,1066,2025-03-19 07:46:07+00:00,hip-hop,intentional,search,320,0.7791,0,0,0,0,1,0
5944,15331,4687,1038,2025-02-01 01:30:15+00:00,indie,shared_account,library,274,0.9537,0,0,0,0,1,1
5945,5478,3988,616,2025-01-04 00:32:52+00:00,alt-pop,intentional,autoplay,254,0.7621,0,1,0,0,1,0
5946,19879,7666,1718,2025-05-16 08:17:19+00:00,ambient,intentional,autoplay,175,0.4799,0,0,0,0,1,0
5947,1746,1599,1554,2025-01-28 10:47:51+00:00,hip-hop,intentional,playlist,193,0.6894,1,0,0,0,1,0
5948,13389,730,1306,2025-05-24 21:35:17+00:00,indie,workout,radio,319,0.6418,0,0,0,0,0,0
5949,2932,2989,1276,2025-06-08 17:07:05+00:00,ambient,focus,library,271,0.913,0,0,0,0,1,1
5950,4679,5102,418,2025-04-08 12:49:14+00:00,jazz,workout,recommendation,143,0.8939,0,0,0,0,0,0
5951,16506,5175,1400,2025-01-22 07:22:22+00:00,indie,intentional,recommendation,288,0.8607,1,0,0,0,1,0
5952,13547,7802,809,2025-03-25 16:08:29+00:00,indie,focus,autoplay,144,0.5808,0,0,0,0,0,1
5953,12670,3399,480,2025-05-26 05:00:48+00:00,jazz,focus,search,207,0.9036,1,0,0,1,1,1
5954,16570,4644,1597,2025-05-27 09:09:43+00:00,ambient,intentional,playlist,207,0.8663,0,0,0,0,1,0
5955,5569,5754,1552,2025-02-01 06:49:48+00:00,alt-pop,focus,recommendation,196,0.844,0,0,0,0,0,1
5956,12820,7735,1054,2025-04-10 16:03:57+00:00,electronic,workout,library,224,0.8162,0,0,0,0,1,0
5957,4039,6760,125,2025-01-28 03:11:18+00:00,alt-pop,sleep,autoplay,152,0.9557,0,0,0,0,0,1
5958,9635,3497,804,2025-01-11 09:32:27+00:00,electronic,intentional,recommendation,258,0.7469,0,0,0,0,1,0
5959,8098,2284,677,2025-06-14 23:56:52+00:00,ambient,workout,autoplay,262,0.7566,0,1,0,0,0,0
5960,12371,2679,896,2025-04-28 03:53:19+00:00,classical,intentional,radio,298,0.5913,0,0,0,0,1,0
5961,1300,2351,1468,2025-03-25 03:56:52+00:00,alt-pop,intentional,playlist,213,0.7755,0,0,0,0,1,0
5962,517,6204,1041,2025-02-08 01:05:23+00:00,ambient,intentional,recommendation,231,0.7535,0,0,0,1,1,0
5963,633,3132,1076,2025-02-26 13:30:59+00:00,electronic,focus,playlist,147,0.8336,0,0,0,0,0,1
5964,5303,4294,161,2025-01-22 00:03:14+00:00,hip-hop,intentional,recommendation,192,0.7853,0,0,0,0,1,0
5965,11522,5955,1030,2025-06-17 23:20:37+00:00,indie,workout,playlist,237,0.5512,0,0,0,0,0,0
5966,3155,4124,1196,2025-03-03 15:24:25+00:00,jazz,intentional,autoplay,207,0.5254,0,0,0,0,1,0
5967,19825,3764,139,2025-05-24 04:40:29+00:00,jazz,party,recommendation,327,0.6942,0,0,0,0,0,0
5968,8269,7441,747,2025-06-23 18:02:01+00:00,indie,intentional,radio,178,0.7491,0,0,1,1,1,0
5969,6064,2594,1744,2025-04-15 12:15:07+00:00,alt-pop,sleep,playlist,130,0.8739,0,1,0,0,0,1
5970,17861,4948,101,2025-05-04 23:17:50+00:00,dance,shared_account,search,302,0.9276,0,0,0,0,1,1
5971,3505,3925,1125,2025-02-19 07:32:05+00:00,electronic,focus,autoplay,228,0.6266,0,1,0,0,0,1
5972,3759,5566,1168,2025-01-17 17:48:10+00:00,hip-hop,intentional,radio,134,0.88,0,1,0,1,1,0
5973,7616,1821,413,2025-06-16 18:20:14+00:00,dance,sleep,library,316,0.9867,1,0,0,0,1,1
5974,1420,5919,1000,2025-05-07 04:48:14+00:00,classical,autoplay,recommendation,163,0.5165,0,0,0,0,0,1
5975,13629,954,1175,2025-03-19 11:14:31+00:00,hip-hop,autoplay,recommendation,321,0.5062,0,0,0,0,0,1
5976,15539,1252,1140,2025-06-24 22:47:23+00:00,electronic,intentional,recommendation,192,0.3987,0,0,1,0,1,0
5977,7072,2625,1686,2025-01-21 09:56:29+00:00,jazz,party,radio,191,0.8215,0,1,0,0,0,0
5978,17359,3421,623,2025-05-02 23:35:24+00:00,ambient,intentional,recommendation,164,0.529,0,0,0,0,1,0
5979,147,824,929,2025-06-16 02:36:57+00:00,indie,intentional,recommendation,156,0.5516,1,1,0,1,1,0
5980,10628,7786,1124,2025-05-14 18:54:18+00:00,electronic,workout,search,288,0.812,0,1,0,0,1,0
5981,14601,2840,22,2025-04-27 06:57:48+00:00,alt-pop,focus,recommendation,208,0.6503,0,0,0,0,0,1
5982,7532,1424,862,2025-06-28 11:28:28+00:00,electronic,sleep,radio,236,0.9648,0,1,0,0,0,1
5983,18933,2836,1396,2025-06-12 11:17:09+00:00,ambient,shared_account,recommendation,186,0.9781,0,0,0,0,0,1
5984,8611,7112,1210,2025-05-20 09:32:05+00:00,alt-pop,intentional,autoplay,208,0.7278,0,0,0,0,1,0
5985,18361,7253,1017,2025-03-28 17:46:23+00:00,jazz,workout,autoplay,221,0.937,0,1,0,0,0,0
5986,13180,281,1125,2025-06-15 16:28:19+00:00,classical,focus,playlist,185,0.331,0,0,0,0,0,1
5987,4617,7621,1614,2025-05-09 05:38:18+00:00,jazz,intentional,search,245,0.8401,0,0,0,0,1,0
5988,16626,1042,1759,2025-05-19 06:36:35+00:00,alt-pop,focus,library,217,0.635,0,0,0,0,1,1
5989,616,1397,1648,2025-01-12 20:25:50+00:00,indie,autoplay,autoplay,281,0.8876,0,0,0,0,0,1
5990,3789,5367,1143,2025-02-12 07:18:12+00:00,classical,focus,recommendation,283,0.8265,0,1,0,0,0,1
5991,15597,3699,890,2025-02-20 06:08:16+00:00,indie,intentional,search,253,0.4593,0,0,0,1,1,0
5992,18046,5682,1330,2025-05-16 18:49:18+00:00,alt-pop,workout,library,141,0.8265,0,0,0,0,1,0
5993,7761,2576,42,2025-03-18 20:39:26+00:00,indie,autoplay,autoplay,307,0.9205,0,0,0,0,0,1
5994,13148,1869,196,2025-01-05 13:30:04+00:00,alt-pop,autoplay,library,266,0.9039,0,0,0,0,1,1
5995,13950,2201,477,2025-01-23 13:14:20+00:00,alt-pop,sleep,library,274,0.9908,1,1,0,0,1,1
5996,14766,3751,343,2025-03-12 00:00:45+00:00,classical,focus,search,256,0.966,0,0,0,0,1,1
5997,18114,2246,1639,2025-06-14 22:48:26+00:00,alt-pop,sleep,autoplay,228,0.9947,0,1,0,0,0,1
5998,1739,1144,1656,2025-04-29 08:26:49+00:00,electronic,shared_account,radio,238,0.7069,0,1,0,0,0,1
5999,3852,7589,280,2025-04-10 04:13:57+00:00,dance,shared_account,recommendation,145,0.8751,0,0,0,0,0,1
6000,18367,3596,1033,2025-03-05 15:37:01+00:00,dance,shared_account,playlist,312,0.9389,0,0,0,0,0,1
6001,10892,5199,1528,2025-02-15 21:23:20+00:00,alt-pop,focus,library,288,0.5303,0,0,0,0,1,1
6002,10564,1477,1936,2025-02-09 22:58:29+00:00,indie,intentional,autoplay,311,0.8209,0,0,0,0,1,0
6003,8059,7035,952,2025-04-16 01:31:23+00:00,electronic,sleep,recommendation,269,0.9551,0,0,1,0,0,1
6004,7243,2026,1453,2025-06-13 03:24:42+00:00,hip-hop,intentional,playlist,175,0.8849,0,0,0,0,1,0
6005,4897,3061,950,2025-01-03 08:48:20+00:00,classical,intentional,recommendation,190,0.7484,1,0,0,0,1,0
